Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_150330.1	LdBPK_150330.1.1	ribonucleoprotein p18, mitochondrial precursor, putative	N/A	96	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	564	None	No	N/A	ribonucleoprotein p18, mitochondrial precursor, putative
LdBPK_150710.1	LdBPK_150710.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	606	None	No	N/A	hypothetical protein, conserved
LdBPK_150780.1	LdBPK_150780.1.1	Protein of unknown function (DUF2871), putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	723	None	No	N/A	Protein of unknown function (DUF2871), putative
LdBPK_150820.1	LdBPK_150820.1.1	hypothetical protein, conserved	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1968	None	No	N/A	hypothetical protein, conserved
LdBPK_150990.1	LdBPK_150990.1.1	calmodulin-like protein	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	570	None	No	N/A	calmodulin-like protein
LdBPK_151050.1	LdBPK_151050.1.1	succinate dehydrogenase, putative	N/A	131	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	594	None	No	N/A	succinate dehydrogenase, putative
LdBPK_151070.1	LdBPK_151070.1.1	glutamate dehydrogenase	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3063	None	No	N/A	glutamate dehydrogenase
LdBPK_151110.1	LdBPK_151110.1.1	developmentally regulated protein, putative (fragment)	N/A	89	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	180	None	No	Previous IDs: LdBPK_151100.1	developmentally regulated protein, putative (fragment)
LdBPK_151200.1	LdBPK_151200.1.1	60S acidic ribosomal protein P2	N/A	90	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	336	None	No	N/A	60S acidic ribosomal protein P2
LdBPK_151250.1	LdBPK_151250.1.1	nucleoside transporter 1, putative	N/A	97	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	321	None	No	N/A	nucleoside transporter 1, putative
LdBPK_151270.1	LdBPK_151270.1.1	E2-like ubiquitin-conjugation enzyme, putative	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	516	None	No	N/A	E2-like ubiquitin-conjugation enzyme, putative
LdBPK_151310.1	LdBPK_151310.1.1	mitochondrial DNA topoisomerase II	N/A	178	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3711	None	No	N/A	mitochondrial DNA topoisomerase II
LdBPK_151430.1	LdBPK_151430.1.1	nucleolar RNA binding protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1338	None	No	N/A	nucleolar RNA binding protein, putative
LdBPK_151490.1	LdBPK_151490.1.1	glutaminyl-tRNA synthetase, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1713	None	No	N/A	glutaminyl-tRNA synthetase, putative
LdBPK_151500.1	LdBPK_151500.1.1	proliferative cell nuclear antigen (PCNA), putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	882	None	No	N/A	proliferative cell nuclear antigen (PCNA), putative
LdBPK_151530.1	LdBPK_151530.1.1	ribosomal protein S6, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	381	None	No	N/A	ribosomal protein S6, putative
LdBPK_151570.1	LdBPK_151570.1.1	hypothetical protein, conserved	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	879	None	No	N/A	hypothetical protein, conserved
LdBPK_151580.1	LdBPK_151580.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	597	None	No	N/A	hypothetical protein, conserved
LdBPK_151610.1	LdBPK_151610.1.1	Radical SAM superfamily/Wyosine base formation, putative	N/A	140	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1251	None	No	N/A	Radical SAM superfamily/Wyosine base formation, putative
LdBPK_151630.1	LdBPK_151630.1.1	protein kinase, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1161	None	No	N/A	protein kinase, putative
LdBPK_160020.1	LdBPK_160020.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1125	None	No	N/A	hypothetical protein, conserved
LdBPK_160120.1	LdBPK_160120.1.1	Phosphotransferase enzyme family, putative	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2481	None	No	N/A	Phosphotransferase enzyme family, putative
LdBPK_160150.1	LdBPK_160150.1.1	eukaryotic translation initiation factor 1A, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	507	None	No	N/A	eukaryotic translation initiation factor 1A, putative
LdBPK_160170.1	LdBPK_160170.1.1	50S ribosomal protein L17, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	918	None	No	N/A	50S ribosomal protein L17, putative
LdBPK_160190.1	LdBPK_160190.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	459	None	No	N/A	hypothetical protein, conserved
LdBPK_160240.1	LdBPK_160240.1.1	protein tyrosine phosphatase-like protein	N/A	146	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	528	None	No	N/A	protein tyrosine phosphatase-like protein
LdBPK_160260.1	LdBPK_160260.1.1	protein tyrosine phosphatase-likie protein	N/A	146	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	531	None	No	N/A	protein tyrosine phosphatase-likie protein
LdBPK_160550.1	LdBPK_160550.1.1	aspartate carbamoyltransferase, putative	N/A	91	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	984	None	No	N/A	aspartate carbamoyltransferase, putative
LdBPK_160560.1	LdBPK_160560.1.1	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative	N/A	87	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1374	None	No	N/A	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative
LdBPK_160590.1	LdBPK_160590.1.1	carbamoyl-phosphate synthase, putative	N/A	81	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5529	None	No	N/A	carbamoyl-phosphate synthase, putative
LdBPK_160950.1	LdBPK_160950.1.1	dynein light chain, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	339	None	No	N/A	dynein light chain, putative
LdBPK_160960.1	LdBPK_160960.1.1	sucrose-phosphate synthase-like protein	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1395	None	No	N/A	sucrose-phosphate synthase-like protein
LdBPK_161000.1	LdBPK_161000.1.1	protein kinase, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1419	None	No	N/A	protein kinase, putative
LdBPK_161100.1	LdBPK_161100.1.1	ubiquitin fold modifier protein, putative	N/A	60	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	348	None	No	N/A	ubiquitin fold modifier protein, putative
LdBPK_161170.1	LdBPK_161170.1.1	tyrosyl or methionyl-tRNA synthetase-like protein	N/A	139	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	714	None	No	N/A	tyrosyl or methionyl-tRNA synthetase-like protein
LdBPK_161330.1	LdBPK_161330.1.1	hypothetical protein, conserved	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	300	None	No	N/A	hypothetical protein, conserved
LdBPK_161380.1	LdBPK_161380.1.1	cytochrome c, putative	N/A	89	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	663	None	No	N/A	cytochrome c, putative
LdBPK_161390.1	LdBPK_161390.1.1	cytochrome c, putative	N/A	89	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	342	None	No	N/A	cytochrome c, putative
LdBPK_161420.1	LdBPK_161420.1.1	DNA-directed rna polymerase I largest subunit, putative	RPA1	83	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5433	None	No	N/A	DNA-directed rna polymerase I largest subunit, putative
LdBPK_161450.1	LdBPK_161450.1.1	ADP-ribosylation factor-like, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	549	None	No	N/A	ADP-ribosylation factor-like, putative
LdBPK_161470.1	LdBPK_161470.1.1	EMG1/NEP1 methyltransferase, putative	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	864	None	No	N/A	EMG1/NEP1 methyltransferase, putative
LdBPK_161480.1	LdBPK_161480.1.1	trafficking protein particle complex subunit- like protein	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	591	None	No	N/A	trafficking protein particle complex subunit- like protein
LdBPK_161510.1	LdBPK_161510.1.1	paraflagellar rod protein 2C	N/A	404	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1800	None	No	N/A	paraflagellar rod protein 2C
LdBPK_161610.1	LdBPK_161610.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	342	None	No	N/A	hypothetical protein, conserved
LdBPK_161640.1	LdBPK_161640.1.1	DNA polymerase I alpha catalytic subunit, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4023	None	No	N/A	DNA polymerase I alpha catalytic subunit, putative
LdBPK_161650.1	LdBPK_161650.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3696	None	No	N/A	hypothetical protein, conserved
LdBPK_161660.1	LdBPK_161660.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2079	None	No	N/A	hypothetical protein, conserved
LdBPK_161700.1	LdBPK_161700.1.1	eukaryotic translation initiation factor 4 gamma 3	EIF4G3	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1908	None	No	N/A	eukaryotic translation initiation factor 4 gamma 3
LdBPK_161710.1	LdBPK_161710.1.1	prohibitin	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	807	None	No	N/A	prohibitin
LdBPK_161730.1	LdBPK_161730.1.1	Putative snoRNA binding domain containing protein, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	720	None	No	N/A	Putative snoRNA binding domain containing protein, putative
LdBPK_170010.1	LdBPK_170010.1.1	eukaryotic translation initiation factor 3 subunit a	EIF3A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2325	None	No	N/A	eukaryotic translation initiation factor 3 subunit a
LdBPK_170080.1	LdBPK_170080.1.1	ADP-ribosylation factor, putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	564	None	No	N/A	ADP-ribosylation factor, putative
LdBPK_170170.1	LdBPK_170170.1.1	elongation factor 1-alpha	N/A	513	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1350	None	No	N/A	elongation factor 1-alpha
LdBPK_170230.1	LdBPK_170230.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	954	None	No	N/A	hypothetical protein, conserved
LdBPK_170300.1	LdBPK_170300.1.1	cystathionine beta-synthase	N/A	316	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1080	None	No	N/A	cystathionine beta-synthase
LdBPK_170320.1	LdBPK_170320.1.1	NADH-ubiquinone oxidoreductase, mitochondrial, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	822	None	No	N/A	NADH-ubiquinone oxidoreductase, mitochondrial, putative
LdBPK_170330.1	LdBPK_170330.1.1	histone H2A variant Z	HA2Z	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	534	None	No	N/A	histone H2A variant Z
LdBPK_170750.1	LdBPK_170750.1.1	GRAM domain containing protein, putative	N/A	58	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1290	None	No	N/A	GRAM domain containing protein, putative
LdBPK_170770.1	LdBPK_170770.1.1	protein kinase, putative (fragment)	N/A	98	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1422	None	No	N/A	protein kinase, putative (fragment)
LdBPK_170780.1	LdBPK_170780.1.1	VID27 cytoplasmic protein, putative	N/A	92	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1674	None	No	N/A	VID27 cytoplasmic protein, putative
LdBPK_170870.1	LdBPK_170870.1.1	GMP reductase	GMPR	148	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1479	None	No	N/A	GMP reductase
LdBPK_171080.1	LdBPK_171080.1.1	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2226	None	No	N/A	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase, putative
LdBPK_171220.1	LdBPK_171220.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	357	None	No	N/A	hypothetical protein, conserved
LdBPK_171350.1	LdBPK_171350.1.1	RNA cytidine acetyltransferase	NAT10	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3198	None	No	N/A	RNA cytidine acetyltransferase
LdBPK_171370.1	LdBPK_171370.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	954	None	No	N/A	hypothetical protein, conserved
LdBPK_171380.1	LdBPK_171380.1.1	hypothetical protein, conserved	N/A	58	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	204	None	No	N/A	hypothetical protein, conserved
LdBPK_171390.1	LdBPK_171390.1.1	eukaryotic translation initiation factor 3 subunit b	EIF3B	78	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2130	None	No	N/A	eukaryotic translation initiation factor 3 subunit b
LdBPK_171440.1	LdBPK_171440.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	726	None	No	N/A	hypothetical protein, conserved
LdBPK_180060.1	LdBPK_180060.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	474	None	No	N/A	hypothetical protein, conserved
LdBPK_180080.1	LdBPK_180080.1.1	3-beta hydroxysteroid dehydrogenase/isomerase family, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1440	None	No	N/A	3-beta hydroxysteroid dehydrogenase/isomerase family, putative
LdBPK_180150.1	LdBPK_180150.1.1	serine/threonine protein phosphatase type 5, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1410	None	No	N/A	serine/threonine protein phosphatase type 5, putative
LdBPK_180230.1	LdBPK_180230.1.1	60S ribosomal protein L7, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	897	None	No	N/A	60S ribosomal protein L7, putative
LdBPK_180270.1	LdBPK_180270.1.1	glycogen synthase kinase 3, putative	GSK3	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1068	None	No	N/A	glycogen synthase kinase 3, putative
LdBPK_180320.1	LdBPK_180320.1.1	Domain of unknown function (DUF4379), putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	783	None	No	N/A	Domain of unknown function (DUF4379), putative
LdBPK_180350.1	LdBPK_180350.1.1	ATP12 chaperone protein, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1200	None	No	N/A	ATP12 chaperone protein, putative
LdBPK_180370.1	LdBPK_180370.1.1	tubulin tyrosine ligase protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1395	None	No	N/A	tubulin tyrosine ligase protein, putative
LdBPK_180380.1	LdBPK_180380.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3393	None	No	N/A	hypothetical protein, conserved
LdBPK_180460.1	LdBPK_180460.1.1	tubulin-specific chaperone, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	699	None	No	N/A	tubulin-specific chaperone, putative
LdBPK_180510.1	LdBPK_180510.1.1	aconitase, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2691	None	No	N/A	aconitase, putative
